TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-06-29,2026-06-29,CM,NSE,STK,750089,INE0JUI01012,HEXAGON,EQ,,,,,HEXAGON NUTRITION LIMITED,60.36,67.9,59.0,65.56,65.75,57.49,,65.58,,,8748631,558491873.01,28727,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,20790,INE235C01036,SUMEETINDS,EQ,,,,,SUMEET IND LIMITED,27.21,28.56,27.21,28.47,28.56,27.2,,28.45,,,8713764,242040189.64,6284,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,29482,INE613C01026,MCLOUD,EQ,,,,,MAGELLANIC CLOUD LIMITED,28.4,28.95,27.51,28.48,28.6,27.13,,28.48,,,8660258,243572183.54,16675,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,14299,INE134E01011,PFC,EQ,,,,,POWER FIN CORP LTD.,430.1,432.45,422.2,424.45,425.5,432.65,,424.45,,,8257412,3511757741.2,98029,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,6792,INE04AK01028,SBC,EQ,,,,,SBC EXPORTS LIMITED,41.59,41.97,41.46,41.75,41.65,41.59,,41.75,,,7986829,333661473.33,4661,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,29666,INE093A01041,HEXT,EQ,,,,,HEXAWARE TECHNOLOGIES LTD,518.0,539.0,504.0,519.4,517.25,494.85,,519.35,,,7897521,4144319024.3,155394,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,6705,INE982J01020,PAYTM,EQ,,,,,ONE 97 COMMUNICATIONS LTD,1130.1,1144.0,1116.4,1133.1,1132.9,1124.8,,1133.1,,,7867109,8893361063.3,129469,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,7852,INE066P01011,INOXWIND,EQ,,,,,INOX WIND LIMITED,89.45,89.83,88.0,88.18,88.21,89.52,,88.18,,,7737371,684781944.08,32614,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,10217,INE931S01010,ADANIENSOL,EQ,,,,,ADANI ENERGY SOLUTION LTD,1505.0,1505.0,1465.0,1486.4,1483.0,1507.8,,1486.4,,,7707203,11448458166.6,135169,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,1838,INE036D01028,KARURVYSYA,EQ,,,,,KARUR VYSYA BANK LTD,290.0,301.4,288.1,298.85,299.25,290.5,,298.85,,,7703410,2290533877.3,113490,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,14592,INE061F01013,FORTIS,EQ,,,,,FORTIS HEALTHCARE LTD,954.35,966.8,935.6,950.4,963.7,954.8,,950.45,,,7667314,7274555600.25,119948,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,422,INE465A01025,BHARATFORG,EQ,,,,,BHARAT FORGE LTD,2145.3,2238.0,2096.1,2170.9,2199.4,2145.3,,2170.9,,,7505450,16154468564.2,221722,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,27066,INE00H001014,SWIGGY,EQ,,,,,SWIGGY LIMITED,240.75,241.25,236.5,238.75,238.9,240.75,,238.75,,,7356631,1756008953.7,48375,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,11223,INE691A01018,UCOBANK,EQ,,,,,UCO BANK,27.12,27.2,26.56,26.79,26.75,27.16,,26.79,,,7304132,196232267.0,20756,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,4067,INE196A01026,MARICO,EQ,,,,,MARICO LIMITED,824.6,844.65,824.6,839.95,840.0,825.8,,839.95,,,7194690,6035001385.95,99077,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,19813,INE0J5401028,HONASA,EQ,,,,,HONASA CONSUMER LIMITED,420.3,449.0,416.2,446.45,443.5,417.7,,446.45,,,6843280,3011285573.95,102178,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,19061,INE522D01027,MANAPPURAM,EQ,,,,,MANAPPURAM FINANCE LTD,316.55,320.0,311.2,315.45,316.25,318.5,,315.45,,,6799854,2142449127.55,70909,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,8585,INE589A01014,NLCINDIA,EQ,,,,,NLC INDIA LIMITED,320.9,328.9,317.45,327.75,327.7,320.1,,327.75,,,6784029,2210992750.95,71762,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,759782,INE1TAE01010,TMCV,EQ,,,,,TATA MOTORS LIMITED,431.9,432.9,420.5,423.1,423.8,431.9,,423.1,,,6733067,2863763510.1,168558,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,22440,INF789F1AUV1,BANKBETA,EQ,,,,,UTIAMC-BANKBETA,59.64,60.72,59.51,59.72,59.78,60.24,,59.72,,,6688165,400240193.25,1845,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,12219,INE263M01029,RUSTOMJEE,EQ,,,,,KEYSTONE REALTORS LIMITED,389.0,435.3,380.2,424.4,434.0,384.55,,424.35,,,6643364,2830200862.5,94276,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,13644,INF740KA1RX3,BANKADD,EQ,,,,,DSPAMC - DSPBANK,59.6,59.62,58.94,59.08,58.94,59.62,,59.08,,,6600878,390509972.42,504,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,15649,INE0ALR01029,ATALREAL,EQ,,,,,ATAL REALTECH LIMITED,31.32,31.82,27.79,28.35,28.5,31.06,,28.35,,,6474161,188468595.67,13443,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,758968,INE0Y8W01025,AHCL,EQ,,,,,ANLON HEALTHCARE LIMITED,16.46,16.46,15.86,16.14,16.19,16.29,,16.14,,,6424267,103753718.91,6770,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,760234,INE947N01017,AEQUS,EQ,,,,,AEQUS LIMITED,229.9,241.5,223.01,239.55,240.51,228.95,,239.56,,,6364311,1484825429.56,52243,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,11543,INE591G01025,COFORGE,EQ,,,,,COFORGE LIMITED,1493.4,1523.6,1482.5,1491.4,1500.0,1492.9,,1491.4,,,6361979,9534876480.4,156908,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,5701,INE491A01021,CUB,EQ,,,,,CITY UNION BANK LTD,199.75,206.1,199.2,201.5,203.8,198.85,,201.5,,,6336187,1282088089.0,73944,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,24014,INE02L001032,BOROSCI,EQ,,,,,BOROSIL SCIENTIFIC LTD,155.4,180.8,155.4,173.29,175.8,154.84,,173.32,,,6280860,1097963569.3,52338,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,8833,INE425B01027,BCG,EQ,,,,,BRIGHTCOM GROUP LIMITED,9.82,10.23,9.7,9.83,9.84,9.82,,9.83,,,6178897,61150056.13,7623,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,18365,INE262H01021,PERSISTENT,EQ,,,,,PERSISTENT SYSTEMS LTD,4500.0,4512.0,4265.0,4298.5,4292.0,4841.5,,4298.5,,,6170867,27092053977.0,400230,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,17438,INE274J01014,OIL,EQ,,,,,OIL INDIA LTD,408.75,414.0,407.0,412.75,413.5,406.8,,412.75,,,6049429,2488410951.75,65472,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,11262,INE203G01027,IGL,EQ,,,,,INDRAPRASTHA GAS LTD,170.38,171.0,164.71,165.45,165.45,170.38,,165.45,,,6001025,1002673943.85,67777,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,1494,INE07T201019,RBA,EQ,,,,,RESTAURANT BRAND ASIA LTD,80.0,80.45,77.7,79.79,79.9,79.38,,79.78,,,5978486,475922153.29,12747,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,4717,INE129A01019,GAIL,EQ,,,,,GAIL (INDIA) LTD,172.85,173.88,170.01,172.22,172.23,172.85,,172.22,,,5931749,1021243898.55,61111,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,2955,INE303R01014,KALYANKJIL,EQ,,,,,KALYAN JEWELLERS IND LTD,377.8,381.5,372.65,377.85,378.1,377.8,,377.85,,,5922391,2231166122.9,56676,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,759605,INE956O01016,LENSKART,EQ,,,,,LENSKART SOLUTIONS LTD,508.95,512.9,501.2,505.85,505.0,508.9,,505.85,,,5713135,2885638829.75,57754,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,14255,INE891D01026,REDINGTON,EQ,,,,,REDINGTON LIMITED,286.0,287.8,273.63,275.52,276.0,286.4,,275.52,,,5605280,1558288628.12,79670,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,760946,INE2KCE01013,KWIL,EQ,,,,,KWALITY WALL'S (INDIA) L,34.74,35.64,34.18,34.9,34.85,34.76,,34.9,,,5535357,193843128.18,28198,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,20261,INE202E01016,IREDA,EQ,,,,,INDIAN RENEWABLE ENERGY,126.9,128.25,126.1,127.49,127.65,127.47,,127.48,,,5490770,698326368.69,30308,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,759723,INE0LP301011,PWL,EQ,,,,,PHYSICSWALLAH LIMITED,123.6,124.67,119.68,123.69,123.67,125.34,,123.69,,,5421744,662183895.11,42964,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,1997,INE115A01026,LICHSGFIN,EQ,,,,,LIC HOUSING FINANCE LTD,551.0,562.65,544.1,560.75,558.8,549.85,,560.75,,,5408871,3006100500.65,52014,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,3563,INE364U01010,ADANIGREEN,EQ,,,,,ADANI GREEN ENERGY LTD,1506.9,1518.2,1469.3,1502.5,1499.0,1526.1,,1502.5,,,5334970,7992773965.8,95830,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,2306,INE052T01021,BESTAGRO,EQ,,,,,BEST AGROLIFE LIMITED,15.57,16.66,13.0,14.81,14.79,15.58,,14.82,,,5311919,78930456.84,12245,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,8962,INE626Z01029,HARDWYN,EQ,,,,,HARDWYN INDIA LIMITED,24.71,24.77,23.98,24.52,24.37,24.73,,24.52,,,5211412,127111978.81,5577,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,7229,INE860A01027,HCLTECH,EQ,,,,,HCL TECHNOLOGIES LTD,1095.6,1108.3,1086.0,1102.4,1103.6,1100.7,,1102.4,,,5186504,5694393480.3,148261,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,40,INE208C01025,AEGISLOG,EQ,,,,,AEGIS LOGISTICS LIMITED,1130.0,1186.95,1090.0,1174.1,1176.0,1140.65,,1174.1,,,5169526,5975173123.5,140362,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,17939,INE531E01026,HINDCOPPER,EQ,,,,,HINDUSTAN COPPER LTD,492.1,501.0,485.55,496.2,495.0,491.4,,496.15,,,5113811,2519862341.55,103068,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,22282,INE319Y01024,TIRUPATIFL,EQ,,,,,TIRUPATI FORGE LIMITED,49.9,58.03,49.1,57.98,58.03,48.36,,57.98,,,5011156,283549722.59,13525,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,17869,INE121E01018,JSWENERGY,EQ,,,,,JSW ENERGY LIMITED,573.45,592.0,570.05,586.25,584.4,573.5,,586.25,,,5001790,2914047296.8,74038,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,9599,INE148O01028,DELHIVERY,EQ,,,,,DELHIVERY LIMITED,461.2,475.2,461.0,463.55,465.45,464.8,,463.55,,,4910049,2290632002.7,83504,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,324,INE732I01021,ANGELONE,EQ,,,,,ANGEL ONE LIMITED,332.5,337.45,327.1,328.75,329.4,335.25,,328.75,,,4882849,1615865470.8,62576,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,9685,INE064C01022,TRIDENT,EQ,,,,,TRIDENT LIMITED,26.45,26.45,25.8,25.88,25.89,26.45,,25.88,,,4853980,126355267.79,16738,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,1802,INE197A01024,JYOTISTRUC,EQ,,,,,JYOTI STRUCTURES LTD,11.68,11.7,11.32,11.52,11.6,11.68,,11.52,,,4840868,55451064.03,4803,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,21339,INE503B01021,STEELXIND,EQ,,,,,STEEL EXCHANGE INDIA LTD,12.4,12.85,12.04,12.6,12.76,12.41,,12.6,,,4832571,59533931.59,6076,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,467,INE795G01014,HDFCLIFE,EQ,,,,,HDFC LIFE INS CO LTD,584.45,587.45,579.1,583.25,583.7,585.45,,583.25,,,4808121,2804692655.15,63464,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,19020,INE880J01026,JSWINFRA,EQ,,,,,JSW INFRASTRUCTURE LTD,322.0,326.9,318.1,321.1,320.2,329.9,,321.1,,,4761816,1536437611.35,63967,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,236,INE021A01026,ASIANPAINT,EQ,,,,,ASIAN PAINTS LIMITED,2631.3,2687.8,2630.0,2656.9,2655.0,2645.2,,2656.9,,,4752587,12624781985.8,163023,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,2142,INE180A01020,MFSL,EQ,,,,,MAX FINANCIAL SERV LTD,1619.4,1638.2,1563.9,1601.5,1611.2,1611.4,,1601.6,,,4724470,7546770814.1,138561,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,29135,INE121J01017,INDUSTOWER,EQ,,,,,INDUS TOWERS LIMITED,394.9,396.6,386.35,394.65,394.2,393.55,,394.65,,,4638379,1816208832.55,84592,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,275,INE406A01037,AUROPHARMA,EQ,,,,,AUROBINDO PHARMA LTD,1555.2,1585.3,1538.1,1547.5,1546.0,1555.2,,1547.5,,,4635532,7238354958.7,83904,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,17094,INE299U01018,CROMPTON,EQ,,,,,CROMPT GREA CON ELEC LTD,275.9,277.6,269.55,273.5,273.05,275.3,,273.5,,,4588967,1250775346.2,41381,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,757102,INE894V01022,BELRISE,EQ,,,,,BELRISE INDUSTRIES LTD,246.0,246.45,239.12,240.46,239.14,245.66,,240.46,,,4561886,1103204357.0,62139,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,17957,INE123F01029,MMTC,EQ,,,,,MMTC LIMITED,68.3,68.76,66.4,66.75,66.89,68.63,,66.75,,,4540805,304631393.83,19540,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,685,INE121A01024,CHOLAFIN,EQ,,,,,CHOLAMANDALAM IN & FIN CO,1814.6,1823.9,1764.8,1774.0,1787.8,1799.2,,1774.1,,,4523777,8044549805.5,137380,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,27061,INE622W01025,ACMESOLAR,EQ,,,,,ACME SOLAR HOLDINGS LTD,357.05,383.9,356.5,379.25,377.9,357.2,,379.25,,,4452000,1654675041.6,72613,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,23799,INE03JT01014,GODIGIT,EQ,,,,,GO DIGIT GENERAL INS LTD,314.85,332.95,314.1,319.75,322.0,312.65,,319.7,,,4435523,1438059230.4,63403,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,759265,INE976I01016,TATACAP,EQ,,,,,TATA CAPITAL LIMITED,360.0,374.0,352.8,369.1,371.0,363.65,,369.15,,,4392176,1597686860.0,70516,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,10238,INE552D01024,CONFIPET,EQ,,,,,CONFIDENCE PETRO IND LTD.,72.0,73.42,69.52,71.47,72.0,71.87,,71.45,,,4377488,313318584.46,15907,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,23650,INE414G01012,MUTHOOTFIN,EQ,,,,,MUTHOOT FINANCE LIMITED,3026.0,3050.0,2968.5,3021.2,3036.0,3025.6,,3021.3,,,4360814,13128206937.6,157005,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,14180,INE0NNS01018,NSLNISP,EQ,,,,,NMDC STEEL LIMITED,43.68,44.0,42.86,43.12,43.28,43.68,,43.12,,,4325832,187274849.43,20863,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,3220,INE670K01029,LODHA,EQ,,,,,LODHA DEVELOPERS LIMITED,947.0,955.9,931.0,939.55,939.1,947.45,,939.6,,,4308359,4050288571.9,57953,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,9480,INE0J1Y01017,LICI,EQ,,,,,LIFE INSURA CORP OF INDIA,421.0,432.35,421.0,431.25,431.8,423.35,,431.25,,,4278076,1831583710.15,44758,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,11627,INE117Z01011,NARMADA,EQ,,,,,NARMADA AGROBASE LIMITED,42.91,43.0,39.5,39.96,39.9,42.73,,39.96,,,4273610,178482975.15,18162,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,17029,INE619A01035,PATANJALI,EQ,,,,,PATANJALI FOODS LIMITED,413.45,414.5,407.5,412.6,412.45,412.55,,412.6,,,4242453,1741995002.75,32464,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,24225,INE131B01039,RELAXO,EQ,,,,,RELAXO FOOT LTD.,406.05,426.0,390.0,417.85,420.0,413.55,,417.95,,,4237637,1709812899.1,84447,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,9049,INE535D01037,ROTO,EQ,,,,,ROTO PUMPS LIMITED,73.71,73.71,70.6,71.39,71.35,74.37,,71.4,,,4223361,301784043.38,15341,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,1512,INE053A01029,INDHOTEL,EQ,,,,,THE INDIAN HOTELS CO. LTD,720.0,720.25,704.95,707.05,708.0,720.65,,707.05,,,4182151,2968204390.25,63220,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,308,INE306A01021,BAJAJHIND,EQ,,,,,BAJAJ HINDUSTHAN SUGAR LT,18.06,18.18,17.88,18.01,18.0,18.15,,18.01,,,4166436,74988332.76,7483,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,694,INE059A01026,CIPLA,EQ,,,,,CIPLA LTD,1443.7,1490.1,1441.5,1454.1,1450.0,1440.1,,1454.1,,,4162869,6114676563.5,116897,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,11809,INE530B01024,IIFL,EQ,,,,,IIFL FINANCE LIMITED,513.6,516.8,486.5,489.3,490.9,509.7,,489.35,,,4133474,2047839711.1,100109,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,17376,INE688J01023,LANDSMILL,EQ,,,,,LANDSMILL GREEN LIMITED,0.86,0.86,0.82,0.84,0.85,0.86,,0.84,,,4110992,3448349.54,1205,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,22377,INE027H01010,MAXHEALTH,EQ,,,,,MAX HEALTHCARE INS LTD,1125.0,1159.0,1117.45,1149.9,1150.0,1123.35,,1149.95,,,4106274,4712855837.95,162587,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,8479,INE494B01023,TVSMOTOR,EQ,,,,,TVS MOTOR COMPANY  LTD,3542.4,3578.0,3436.6,3456.8,3479.1,3569.7,,3456.9,,,4095846,14192279522.2,178104,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,3594,INE694A01020,UNITECH,EQ,,,,,UNITECH LTD,4.78,4.85,4.69,4.72,4.73,4.77,,4.72,,,4083850,19334246.68,3241,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,19585,INE118H01025,BSE,EQ,,,,,BSE LIMITED,3878.0,3971.6,3850.0,3859.9,3872.0,3872.1,,3859.9,,,4082559,15905837462.9,209122,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,14889,INE022I01019,ASIANTILES,EQ,,,,,ASIAN GRANITO IND. LTD.,54.36,56.01,53.0,55.61,54.86,54.36,,55.61,,,4026115,220166012.31,11757,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,9552,INE415G01027,RVNL,EQ,,,,,RAIL VIKAS NIGAM LIMITED,240.25,240.78,236.78,237.51,238.28,240.85,,237.51,,,3979891,948466741.11,41012,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,4684,INE073K01018,SONACOMS,EQ,,,,,SONA BLW PRECISION FRGS L,619.25,629.95,609.4,620.75,619.1,619.25,,620.75,,,3941395,2436573072.4,50965,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,18921,INE200M01039,VBL,EQ,,,,,VARUN BEVERAGES LIMITED,507.65,508.85,502.35,504.1,503.0,507.65,,504.1,,,3941267,1990114658.35,55222,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,21808,INE123W01016,SBILIFE,EQ,,,,,SBI LIFE INSURANCE CO LTD,1759.6,1772.7,1736.9,1755.4,1763.9,1744.9,,1755.5,,,3910884,6853246969.7,99425,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,10297,INE050001010,PPL,EQ,,,,,PRAKASH PIPES LIMITED,262.4,314.9,261.17,305.67,308.9,262.74,,305.68,,,3841343,1141143658.78,63100,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,16783,INE200A01026,GVT&D,EQ,,,,,GE VERNOVA T&D INDIA LTD,5057.0,5079.0,4721.5,4956.5,4925.0,5043.0,,4956.5,,,3832922,18893241674.0,240588,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,4732,INE411D01023,SKMEGGPROD,EQ,,,,,SKM EGG PROD EXPORT(I) LT,269.01,310.0,269.01,304.05,303.0,276.01,,304.05,,,3826040,1126717528.24,58991,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,14111,INE870H01013,NETWORK18,EQ,,,,,NETWORK18 MEDIA & INV LTD,32.35,32.4,31.3,31.4,31.48,32.63,,31.4,,,3820265,121172208.1,12036,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,760740,INE121R01077,AMAGI,EQ,,,,,AMAGI MEDIA LABS LIMITED,510.05,592.5,508.1,554.45,552.0,514.05,,554.45,,,3781686,2129170249.2,95957,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,14418,INE006I01046,ASTRAL,EQ,,,,,ASTRAL LIMITED,1417.0,1423.0,1339.0,1368.0,1370.0,1486.9,,1368.0,,,3768791,5171573919.2,145870,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,758165,INF666M01LM6,GROWWPOWER,EQ,,,,,GROWWAMC - GROWWPOWER,12.44,12.44,12.0,12.21,12.25,12.14,,12.21,,,3754642,45595830.08,3662,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,23181,INF247L01CH6,MOSMALL250,EQ,,,,,MOTILALAMC - MOSMALL250,17.86,17.86,17.54,17.62,17.62,17.73,,17.62,,,3748804,66088008.57,3584,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,13501,INE418H01029,ALLCARGO,EQ,,,,,ALLCARGO LOGISTICS LTD,8.23,8.24,8.01,8.09,8.07,8.15,,8.09,,,3730282,30193838.3,7914,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,2283,INE103A01014,MRPL,EQ,,,,,MRPL,153.4,154.83,148.8,149.19,149.9,153.93,,149.19,,,3705177,560141807.3,26232,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,17675,INE270A01029,ALOKINDS,EQ,,,,,ALOK INDUSTRIES LIMITED,12.88,12.9,12.48,12.62,12.65,12.83,,12.62,,,3703933,46806157.41,7533,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,2031,INE101A01026,M&M,EQ,,,,,MAHINDRA & MAHINDRA LTD,3143.4,3174.3,3085.5,3093.0,3105.0,3182.2,,3093.0,,,3700623,11531748725.3,185454,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,5633,INE168A01041,J&KBANK,EQ,,,,,J & K BANK LTD.,158.4,161.49,157.91,159.64,159.9,158.4,,159.65,,,3676077,586266171.89,42480,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,11895,INE0KL801015,DCXINDIA,EQ,,,,,DCX SYSTEMS LIMITED,202.15,203.99,192.61,194.23,193.8,191.3,,194.23,,,3667959,726440013.75,32207,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,11992,INE312C01025,SYNCOMF,EQ,,,,,SYNCOM FORMU (I) LTD,13.89,14.6,13.86,13.92,13.97,13.89,,13.92,,,3619843,51308634.7,5649,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,3426,INE245A01021,TATAPOWER,EQ,,,,,TATA POWER CO LTD,388.95,390.3,385.1,386.5,386.85,388.95,,386.5,,,3614843,1398904238.35,51532,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,23365,INE416A01051,AQYLON,EQ,,,,,AQYLON NEXUS LIMITED,38.1,41.52,38.01,39.69,40.05,39.55,,39.69,,,3570951,142594304.0,6239,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,24944,INF247L01DJ0,MODEFENCE,EQ,,,,,MOTILALAMC - MODEFENCE,105.57,105.57,101.11,103.09,103.77,103.0,,103.1,,,3569966,364297303.65,12021,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,9348,INE565A01014,IOB,EQ,,,,,INDIAN OVERSEAS BANK,34.31,34.58,33.91,34.01,34.05,34.47,,34.01,,,3521696,120392818.89,16171,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,11571,INE0DK501011,PPLPHARMA,EQ,,,,,PIRAMAL PHARMA LIMITED,168.68,169.79,165.19,166.72,166.5,167.69,,166.72,,,3501309,585620590.81,37878,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,3466,INE305A01023,TFCILTD,EQ,,,,,TOURISM FINANCE CORP. OF,78.14,79.8,74.72,75.54,76.0,78.44,,75.53,,,3501123,268662662.89,11357,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,30108,INE647O01011,ABFRL,EQ,,,,,ADITYA BIRLA FASHION & RT,60.07,60.33,58.48,58.8,58.8,60.12,,58.79,,,3499570,207179164.7,20482,F1,1,,,,,
2026-06-29,2026-06-29,CM,NSE,STK,1424,INE267A01025,HINDZINC,EQ,,,,,HINDUSTAN ZINC LIMITED,518.05,528.85,518.05,525.5,525.1,518.05,,525.5,,,3491577,1829097235.75,57428,F1,1,,,,,
